ClinicID,OnlineAppointmentUse,malepct,unemp,age16to24,age25to34,age35to44,age45to54,age55to64,age65to74,age75to84,age85plus,phoneeasy,onlineasy,race,longstdhealth,canmngownhealth,reducedability,prefgpalways,bcaaware,vendor,numpats
4208,0.135442115,0.448574715,0.010076307,0.103547658,0.153303858,0.16439417,0.226209435,0.199868366,0.076849814,0.063599827,0.012226872,0.80952863,0.885250539,0.74983086,0.464180748,0.845465633,0.548045538,0.695064407,0.576648456,EMIS,5361
4209,0.031570873,0.58284362,0.050990467,0.097970064,0.244337205,0.191800619,0.202869974,0.153690339,0.051571778,0.038656098,0.019103923,0.585578709,0.758704247,0.361287499,0.509533496,0.750712294,0.523727347,0.560240921,0.162023624,VISION,3508
4210,0.075624451,0.555040493,0.045983151,0.069683279,0.144582292,0.230312848,0.220622052,0.172595715,0.100087066,0.044975951,0.017140799,0.57945102,0.779922507,0.906887382,0.525707305,0.764043929,0.625094089,0.200080036,0.254486484,EMIS,12873
4211,0.073514301,0.488033461,0.041311333,0.154005856,0.225818257,0.159440245,0.191792967,0.11454204,0.069268332,0.05628402,0.028848284,0.911204592,0.684916559,0.619730057,0.460544127,0.857680874,0.52888473,0.657956275,0.349855281,EMIS,4132
4212,0.054495353,0.497426116,0.04645255,0.121171007,0.109184417,0.238730802,0.137176032,0.164874991,0.138241043,0.066895238,0.023726469,0.530323383,0.585434588,0.808640818,0.491031762,0.674168812,0.531838276,0.313582727,0.362484035,EMIS,6470
4213,0.097638421,0.515183349,0.032981025,0.098196623,0.151721407,0.26370431,0.181542305,0.165445865,0.08873835,0.038687972,0.011963167,0.95785766,0.919382419,0.664073443,0.39538722,0.973416948,0.517066745,0.48617337,0.48397411,VISION,4926
4214,0.170302849,0.512744392,0.013826914,0.131856486,0.200551351,0.122584122,0.24179761,0.183705074,0.08311496,0.036390396,0,0.844137732,0.842621353,0.936036615,0.526555126,0.821286054,0.566003107,0.640364645,0.619790314,VISION,10465
4215,0.16139566,0.423419123,0.015318839,0.092937256,0.095916408,0.08158238,0.227373582,0.212786891,0.179217314,0.096159847,0.014026325,0.991526366,0.880482708,0.921201162,0.513435355,0.953676152,0.458221249,0.751757946,0.607908658,EMIS,7969
4216,0.29697057,0.425257726,0.047907626,0.121238096,0.430628318,0.200300328,0.09049361,0.101841662,0.034791991,0.012157959,0.008548036,0.801131554,0.828724745,0.543301801,0.376955702,0.888781174,0.660249598,0.575189969,0.698141011,EMIS,31034
4217,0.037364843,0.479564512,0.082499246,0.242334332,0.217024586,0.133672686,0.18204163,0.089781192,0.100710154,0.034435419,0,0.717051415,0.535329947,0.102784474,0.257535885,-97,-97,0.694359591,0.233109934,VISION,3633
4218,0.082441236,0.60132795,0.055615876,0.165933044,0.152853656,0.276594196,0.158614963,0.152776954,0.045833542,0.039874432,0.007519212,0.525362269,0.590551036,0.030746592,0.427841635,0.651284133,0.794274323,0.3829513,0.117382798,EMIS,5496
4219,0.152173203,0.464337392,0.021506249,0.12311015,0.149625027,0.201266714,0.283615955,0.103707501,0.066355788,0.049336247,0.022982618,0.673267397,0.731999752,0.774698982,0.463163292,0.885490421,0.541252649,0.285573638,0.538450708,EMIS,19984
4220,0.237011371,0.490945428,0.104119585,0.152772541,0.273851228,0.132893019,0.215665881,0.119096628,0.080848344,0.021693726,-98,0.655541958,0.756403709,0.104058174,0.37709193,0.737986573,0.639431361,0.410718088,0.54020174,EMIS,5000
4221,0.071556655,0.51288751,0.061469438,0.159931169,0.258655358,0.247512515,0.131206789,0.090338907,0.06937561,0.037327365,0.005652287,0.718032194,0.721719566,0.066452233,0.379573467,0.907015082,0.482199861,0.403977705,0.238871138,VISION,4918
4222,0.123166638,0.492760668,0.016929941,0.072237009,0.142867483,0.205658637,0.135693123,0.188064226,0.149024855,0.074156593,0.032298073,0.985001951,0.932378609,0.532822076,0.444106539,0.935619949,0.382285563,0.642662071,0.242147156,EMIS,2356
4223,0.086473764,0.423969183,0,0.075847112,0.177986812,0.218497565,0.123306766,0.174961438,0.138469072,0.058069245,0.032861992,0.750082775,0.735968044,0.802344443,0.44684505,0.928646869,0.419478536,0.443337423,0.243206672,EMIS,14059
4224,0.126494814,0.519160533,0.020067884,0.094551857,0.268208214,0.186714162,0.197288672,0.113711742,0.075892285,0.035380607,0.028252461,0.3409724,0.639219287,0.617252109,0.400378258,0.793137525,0.547068441,0.221156259,0.491322856,VISION,9169
4225,0.08484785,0.52918349,0.107339014,0.09251503,0.33622,0.201782015,0.152094985,0.102327836,0.075467595,0.025487025,0.014105514,0.86136931,0.849752331,0.446883556,0.530327131,0.863511007,0.629234995,0.593595443,0.156963728,VISION,8260
4226,0.066091983,0.524163001,0.065199936,0.101096661,0.299781646,0.177544212,0.216226742,0.077339192,0.08695939,0.03277742,0.008274737,0.806089883,0.920114609,0.707225439,0.396997126,0.86615161,0.482815659,0.613501825,0.331478744,EMIS,3401
4227,0.202781498,0.623799118,0.041904326,0.138164954,0.226567122,0.25247963,0.209647244,0.080890226,0.054018298,0.031928415,0.00630411,0.87164621,0.600073765,0.178469645,0.307055464,-97,-97,0.673199626,0.445072933,EMIS,3074
4228,0.172722919,0.450359933,0.019071166,0.161449169,0.192016561,0.157231688,0.202268478,0.144780172,0.069640085,0.036791565,0.035822282,0.536962147,0.701561502,0.79406093,0.508965132,0.896667296,0.554336419,0.314799155,0.441465736,EMIS,17018
4229,0.039898038,0.516314375,0.090269305,0.030881004,0.224947655,0.263248381,0.218840942,0.154158145,0.068538859,0.039385015,0,0.703285132,0.732806578,0.269304662,0.412114408,0.768683876,0.629370896,0.452844353,0.194261641,EMIS,5634
4230,-98,0.499781667,0.005050686,0.05678101,0.183314382,0.223757758,0.229275202,0.122104629,0.103492097,0.056242761,0.025032161,1,0.860944133,0.668548924,0.374894514,0.956739408,0.365067362,0.902084294,0.020370054,TPP,2690
4231,0.449371756,0.518096945,0.034023176,0.066976185,0.319276709,0.204788258,0.194271844,0.127462523,0.047749881,0.023127294,0.016347306,0.485594831,0.804212224,0.380356135,0.458422436,0.818814655,0.545886079,0.426625337,0.7025015,EMIS,10610
4232,0.150372929,0.446954575,0,0.088564986,0.142478775,0.219568906,0.201210782,0.186911228,0.095646347,0.036663537,0.02895544,0.726238302,0.754455467,0.745563828,0.46515565,0.86760753,0.522027656,0.352344749,0.552842311,EMIS,5262
4233,0.069084716,0.492096932,0.024460953,0.047191388,0.273137352,0.170885696,0.157693484,0.208361063,0.105145875,0.025059304,0.012525838,0.904880934,0.786216236,0.79852968,0.405054992,0.931123817,0.462600975,0.868444386,0.254878802,EMIS,5354
4234,0.147350905,0.719103553,0.011191904,0.099825733,0.260647964,0.19456621,0.20617347,0.153836613,0.047584173,0.026378152,0.010987686,0.896019356,0.903573533,0.528552305,0.421849955,0.805493737,0.593541501,0.637125676,0.280433514,EMIS,4734
4235,0.212534571,0.448291588,0.011253972,0.042910239,0.090454181,0.172152176,0.224441162,0.142623232,0.181481033,0.096241275,0.049696702,0.880061287,0.888860257,0.852149907,0.431794289,0.969469279,0.457429635,0.727563241,0.478300361,EMIS,9498
4236,0.100551729,0.516390633,0.083020021,0.153331173,0.176493982,0.186985196,0.146804717,0.172994027,0.101752946,0.046305595,0.015332364,0.231932926,0.649721615,0.680875118,0.609796033,0.872433512,0.79685483,0.357112948,0.596919561,TPP,15981
4237,0.172081249,0.472498825,0.023761133,0.074413995,0.133860086,0.154152959,0.199996765,0.178345053,0.124890688,0.085255703,0.049084751,0.745573072,0.762212464,0.734428689,0.457174888,0.828064976,0.601431557,0.59971109,0.549225249,EMIS,13235
4238,0.150387302,0.466924595,0.065992599,0.126003182,0.084229915,0.179049519,0.255585131,0.116984312,0.146647999,0.082480342,0.009019599,0.739021003,0.713219203,0.653285948,0.543931957,0.826119426,0.559654707,0.49047278,0.453920302,EMIS,9435
4239,0.297394369,0.435399076,0.005274806,0.028072,0.140797106,0.170374733,0.172744284,0.226298784,0.163410312,0.07360085,0.02470193,0.710844515,0.893243675,0.925054469,0.508475697,0.862386285,0.510200141,0.248772882,0.696484304,EMIS,30142
4240,0.232167883,0.475803963,0,0.087868539,0.049569496,0.106424851,0.236791602,0.171966294,0.175074986,0.111367577,0.060936655,0.708022392,0.786470974,0.800023327,0.532874077,0.919910281,0.596816886,0.729930508,0.575216807,EMIS,9733
4241,0.118922695,0.409557722,0.020860935,0.057447048,0.054560504,0.218639899,0.177343216,0.182410172,0.161376172,0.123094633,0.025128355,0.443123548,0.812819415,0.921882423,0.522361592,0.816336204,0.399867396,0.255927284,0.407155716,TPP,11067
4242,0.169494162,0.532536562,0.081115146,0.155024562,0.217373588,0.201870608,0.172012041,0.110360898,0.088329084,0.033405165,0.021624055,0.722161774,0.870740171,0.591391313,0.453968048,0.946685595,0.465053069,0.500600829,0.499923498,EMIS,10697
4243,0.262641097,0.473879202,0.05062288,0.098696872,0.082802427,0.113991724,0.223805985,0.184750557,0.13969903,0.098518093,0.057735311,0.814013415,0.754256136,0.795139547,0.488501155,0.895013593,0.590195716,0.696097486,0.595248667,EMIS,7820
4244,0.12822537,0.457090052,0.020709646,0.038181196,0.179618514,0.175667115,0.15251817,0.163261408,0.14094991,0.104823548,0.044980139,0.857908626,0.899587985,0.898718974,0.538548889,0.968894349,0.543336402,0.43658081,0.444359155,EMIS,6689
4245,0.320704151,0.502700479,0.051639323,0.148985095,0.17687578,0.120649364,0.222659432,0.159215646,0.102150046,0.053630165,0.015834472,0.649804713,0.934817341,0.77947821,0.578548127,0.822697344,0.587875262,0.673028553,0.685582859,TPP,13936
4246,0.155902691,0.481715918,0.049819838,0.138905674,0.097856553,0.154006916,0.243297863,0.116939813,0.119991337,0.094700257,0.034301587,0.984099561,0.88637317,0.678176848,0.542333126,0.860459898,0.53835422,0.669185839,0.439993211,EMIS,5459
4247,0.063723165,0.435728973,0.028056588,0.122249105,0.141715784,0.156254039,0.173896905,0.150525866,0.141694277,0.092457907,0.021206116,0.587195765,0.860746334,0.763284311,0.546537562,0.88273145,0.446429496,0.513139179,0.295113442,TPP,10738
4248,0.471903288,0.409987061,0,0.102009497,0.10438693,0.190570987,0.209703073,0.139541322,0.162465114,0.076795227,0.014527849,0.523122283,0.845588954,0.900796264,0.530036786,0.842242451,0.547136169,0.36375193,0.79045285,TPP,21919
4249,0.109184056,0.4752001,0.097959119,0.084566575,0.054063456,0.220494689,0.301114513,0.160725314,0.103705605,0.057389907,0.017939941,0.701237584,0.579405361,0.639228297,0.552234191,0.798788568,0.507666067,0.669999702,0.413794688,EMIS,12223
4250,0.057008357,0.441993998,0.090827782,0.136319268,0.145499564,0.222858243,0.196956209,0.132487777,0.081231672,0.053407105,0.031240162,0.808386367,0.858609218,0.734089899,0.533555539,0.799324046,0.51369927,0.379445852,0.497790285,EMIS,15248
4251,0.087163991,0.517229431,0.058921125,0.145335693,0.183784321,0.169995766,0.247377247,0.105002987,0.073766684,0.055986707,0.018750594,0.436564093,0.805520308,0.641037521,0.505655116,0.749650855,0.670891307,0.177712638,0.34675271,EMIS,15236
4252,0.038210443,0.547236998,0.015498372,0.090856385,0.15046511,0.187572018,0.188337543,0.155256342,0.103772807,0.083849723,0.039890073,0.557328925,0.491409048,0.752767281,0.453553987,0.95463044,0.413899872,0.202476845,0.187364362,EMIS,6645
4253,0.138198963,0.428393359,0.024916415,0.141733154,0.090400161,0.087980503,0.180599091,0.166055827,0.171761187,0.106616473,0.054853604,0.770279253,0.879642739,0.934718358,0.615331578,0.969691274,0.592289692,0.568246172,0.456608048,EMIS (I),14182
4254,0.095635287,0.563724742,0.037820541,0.052527713,0.196472097,0.271235153,0.211249462,0.108946451,0.080238548,0.05903341,0.020297165,0.2800036,0.51347016,0.658622868,0.504229395,0.668256485,0.583494667,0.349335488,0.332846075,EMIS,10058
4255,0.09700397,0.450538229,0.012703832,0.03852979,0.154957829,0.160011946,0.173356713,0.192980477,0.152061118,0.104380652,0.023721475,0.379637868,0.670691195,0.894747911,0.582326909,0.95283903,0.350395041,0.271806076,0.528551425,EMIS,27224
4256,0.122134276,0.56572045,0.028028353,0.03644931,0.145334716,0.226705879,0.114160426,0.217134881,0.155556253,0.066845135,0.037813401,0.821520886,0.855947408,0.881483616,0.547705845,0.844681424,0.586731901,0.73259757,0.287947819,EMIS (I),10966
4257,0.116173482,0.501579499,0.016006124,0.152337755,0.166057415,0.171547611,0.141719379,0.147675252,0.147815604,0.04244597,0.030401013,0.84406024,0.816502877,0.626060972,0.482782226,0.917140987,0.699757151,0.532389916,0.491433315,TPP,10485
4258,0.223901507,0.610508974,0.027130146,0.0448038,0.167664249,0.169463294,0.173348596,0.172602364,0.173335981,0.083602842,0.015178873,0.382490291,0.660730331,0.704073822,0.475723224,0.742443407,0.496482308,0.356172674,0.475778002,TPP,13438
4259,0.127188163,0.475736464,0.035815718,0.126737196,0.191381555,0.129062706,0.18073871,0.155278221,0.12836839,0.063910955,0.024522266,0.592089907,0.656803762,0.675421658,0.522362282,0.840785056,0.551011544,0.435856121,0.303890827,TPP,6829
4260,0.162640655,0.545265518,0.012909415,0.088686701,0.026014922,0.147474173,0.291796351,0.150931294,0.163511337,0.097408212,0.03417701,0.788058517,0.77690785,0.950312251,0.472054914,0.925464291,0.452135343,0.215542772,0.447642268,EMIS,8496
4261,0.135569354,0.460191709,0.031746762,0.13327427,0.173040562,0.188177545,0.160821125,0.124636069,0.122483407,0.069396833,0.028170188,0.658520251,0.712524076,0.842565065,0.43544503,0.919957004,0.522780074,0.446113057,0.432302693,EMIS,10784
4262,0.049791056,0.48075449,0.019727469,0.13301993,0.163270893,0.165881168,0.216810381,0.151148961,0.089126985,0.064232544,0.016509139,0.492220455,0.622046847,0.457150968,0.414012792,0.924129605,0.721431886,0.330285568,0.220356006,EMIS,10506
4263,0.132713831,0.372296708,0.005653137,0.069497637,0.080358497,0.175310745,0.22997877,0.172895572,0.122027466,0.11529631,0.034635003,0.757164148,0.708036716,0.656437446,0.491751035,0.962093197,0.500632692,0.425909792,0.552481148,EMIS,6334
4264,0.249949893,0.442539004,0.038825913,0.057708266,0.223742691,0.255733388,0.162406886,0.111183038,0.126206845,0.049830512,0.013188375,0.404752146,0.703402737,0.664381017,0.582606935,0.677875196,0.739017974,0.207807992,0.639671157,TPP,12387
4265,0.360599188,0.4277628,0.019614384,0.077313385,0.202501202,0.178215363,0.214239523,0.141737535,0.109203776,0.061196363,0.015592854,0.344034398,0.743198133,0.727126218,0.455435681,0.882443316,0.489098538,0.256944447,0.674428124,EMIS,21613
4266,0.081049144,0.420998359,0,0.071175596,0.234097246,0.088027018,0.162626593,0.175707626,0.137224531,0.075502459,0.055638931,0.918907603,0.880891833,0.929460366,0.457505868,0.947304183,0.418806783,0.802198754,0.435785576,EMIS,3418
4267,0.014020239,0.504501091,0.045966515,0.035123421,0.193819622,0.125030588,0.277492479,0.172377986,0.112008791,0.062501488,0.021645625,0.631528366,0.725060789,0.722602059,0.531003729,0.885869822,0.588477572,0.236876874,0.191512095,EMIS,9876
4268,0.311274169,0.508191733,0.009304323,0.066541628,0.095773766,0.151157139,0.188730873,0.229256945,0.147513565,0.095146214,0.02587987,0.863496832,0.924847186,0.891301884,0.549353461,0.90074792,0.642879357,0.758957243,0.604958365,TPP,12527
4269,0.242032399,0.51409025,0,0.059543768,0.18364567,0.217037846,0.171483165,0.184879063,0.086349899,0.07966292,0.017397668,0.387953179,0.91683989,0.7245479,0.519617827,0.772940267,0.426948793,0.373464882,0.471524224,EMIS,20004
4270,0.216046608,0.491014357,0.05993049,0.168238594,0.106855183,0.258106342,0.189469566,0.104035288,0.093682352,0.054871933,0.024740743,0.520195002,0.769255942,0.555299285,0.464897168,0.773583286,0.700800272,0.432055089,0.616331523,TPP,12864
4271,0.073016935,0.507732768,0.045476092,0.125273018,0.199654686,0.277251634,0.121570333,0.13809032,0.080860139,0.031348844,0.025951027,0.265447676,0.643303853,0.616628301,0.439291658,0.821041704,0.644904455,0.323753797,0.254171668,EMIS,14432
4272,0.09597803,0.462250783,0,0.072168622,0.128496425,0.123906049,0.231557595,0.126697601,0.197512579,0.100674359,0.01898677,0.910419364,0.844231555,0.992712067,0.482395305,0.890677566,0.445501332,0.653147382,0.345049364,EMIS,3959
4273,0.218617098,0.496817029,0.009809155,0.058037046,0.146265383,0.134541863,0.231445107,0.162352789,0.163692832,0.091306914,0.012358065,0.711864264,0.862919365,0.922934763,0.539519364,0.878690515,0.528917766,0.349735962,0.707991043,EMIS,9583
4274,0.183065356,0.456865022,0.022017016,0.115772777,0.245915068,0.315163675,0.118007336,0.114307021,0.051933052,0.028194761,0.01070631,0.76512487,0.778530808,0.616189133,0.385959188,0.890208226,0.479274483,0.481791052,0.415746123,EMIS,10670
4275,0.220815715,0.428223821,0.012577805,0.033998289,0.073416458,0.21403363,0.169232674,0.183343973,0.155058202,0.131645126,0.039271649,0.836423358,0.879008173,0.867683854,0.537110323,0.815101121,0.43751662,0.480013258,0.702078507,EMIS,6640
4276,0.214158862,0.435930484,0,0.085291561,0.052897441,0.158854156,0.22704958,0.202995228,0.141633126,0.088764076,0.042514832,0.859531448,0.795853463,0.836206393,0.422196774,0.978523333,0.377862422,0.401995858,0.696770885,EMIS,17589
4277,0.154415424,0.416411377,0,0.090482907,0.166654665,0.123040093,0.194477316,0.164470748,0.132705386,0.095687862,0.032481023,0.798846885,0.736666698,0.911417526,0.499840446,0.881808436,0.399788839,0.382437446,0.606697404,EMIS,21179
4278,0.148734341,0.464880709,0.006139274,0.117592995,0.134706037,0.187983371,0.137411234,0.168104465,0.144700687,0.082099876,0.027401336,0.696770346,0.807325552,0.89877914,0.509094812,0.858103535,0.617779163,0.41507104,0.494982497,EMIS,6875
4279,0.162383612,0.551313884,0.031002499,0.119873426,0.130341408,0.106924913,0.120822224,0.204231302,0.147808305,0.139853219,0.030145203,0.555773293,0.679706178,0.932725518,0.464692615,0.843930009,0.516600881,0.529233674,0.520551404,TPP,12772
4280,0.133847403,0.49366968,0.100443944,0.246646475,0.134257625,0.172374469,0.139633189,0.147119322,0.101237509,0.03931371,0.0194177,0.390352836,0.721974422,0.629056219,0.58952713,0.769843903,0.642410068,0.153997133,0.555386778,TPP,6227
4281,0.124938639,0.509997171,0,0.118768283,0.139809361,0.154051706,0.154800664,0.193488825,0.109076455,0.088767591,0.041237115,0.805027603,0.751204142,0.87746019,0.489342301,0.921926435,0.433897007,0.569943445,0.453500673,EMIS,12211
4282,0.08493657,0.470160123,0.04788717,0.106546455,0.212714489,0.138013685,0.2356628,0.102490139,0.119836516,0.065328133,0.019407783,0.754929541,0.63856478,0.633011383,0.504285245,0.862066568,0.565111769,0.424592738,0.271816197,EMIS,12636
4283,0.16730065,0.536850036,0.098567143,0.052586597,0.128624221,0.234022563,0.204962376,0.182576452,0.130699635,0.045980386,0.020547771,0.445114031,0.76370519,0.591044804,0.490796526,0.8447479,0.564829023,0.460782374,0.561953678,TPP,11403
4284,0.135892439,0.533043811,0,0.117199212,0.203319371,0.129569003,0.15572422,0.136964076,0.121956163,0.084874883,0.050393073,0.856896175,0.744479615,0.69300094,0.509511281,0.738086717,0.60400655,0.514624966,0.382049202,EMIS,10025
4285,0.182927585,0.414945002,0.030370981,0.050993632,0.105432751,0.107550865,0.237340512,0.196569541,0.140966996,0.10084891,0.060296793,0.991502271,0.85047333,0.942877787,0.530359807,0.874587094,0.562258316,0.832271786,0.42410963,TPP,8429
4286,0.112283865,0.538658892,0.006150331,0.065266269,0.194460038,0.142672649,0.228434591,0.15427443,0.11202477,0.073301,0.029566252,0.960931446,0.882954775,0.810103377,0.492394222,0.928660493,0.61590817,0.497673219,0.396254616,EMIS,5430
4287,0.230610319,0.462288212,0.093317677,0.14758704,0.272424973,0.140972935,0.142086782,0.113329818,0.11525254,0.06097439,0.007371522,0.479650307,0.826371615,0.72676457,0.585495527,0.743583014,0.715436174,0.570243414,0.584658736,TPP,6134
4288,0.141741444,0.600841407,0.020587441,0.125269473,0.206907738,0.131925271,0.136240041,0.235536712,0.101601317,0.052574103,0.009945344,0.85595174,0.915290338,0.623596653,0.545791658,0.920522429,0.509777477,0.438561373,0.348651334,TPP,3851
4289,0.078209544,0.571629806,0,0.023179205,0.138894806,0.096853537,0.144452963,0.197843921,0.261680699,0.101353178,0.035741691,0.62431441,0.883078111,0.939870154,0.588162941,0.951760776,0.435016278,0.821504644,0.302623816,EMIS,4004
4290,0.077436495,0.47327787,0.056535487,0.08542768,0.163540336,0.23887598,0.210285506,0.111383042,0.114975356,0.051522567,0.023989533,0.739793868,0.88741774,0.629838415,0.547139864,0.83403841,0.685247958,0.646474445,0.429591592,TPP,3051
4291,0.195342398,0.616462249,0.036465897,0.11321135,0.288401287,0.216992211,0.141561067,0.137929231,0.057750079,0.031521501,0.012633274,0.679162964,0.810957266,0.431507846,0.445012068,0.776983838,0.591125153,0.558641527,0.440810735,TPP,7143
4292,0.246551364,0.536632961,0.088564442,0.093118609,0.246830963,0.217230896,0.184251857,0.112571563,0.081126858,0.04585034,0.019018913,0.671688664,0.711937475,0.499975301,0.625015006,0.698933105,0.698690788,0.542938487,0.649824522,TPP,18871
4293,0.166957442,0.467823357,0.017661476,0.146931813,0.142421851,0.155602548,0.167051685,0.166106727,0.122555931,0.064837381,0.034492065,0.611643579,0.506633954,0.888285628,0.47645274,0.927907822,0.484456415,0.319445909,0.437246865,EMIS,14069
4294,0.432951931,0.433504503,0.037015738,0.162888009,0.065721098,0.229463263,0.194842123,0.197668932,0.112959145,0.03645743,0,0.460797006,0.721012096,0.705316196,0.489241202,0.832537264,0.568121055,0.163798175,0.689631622,TPP,16563
4295,0.190876976,0.605395118,0.018285297,0.052250227,0.096970005,0.156413523,0.207621883,0.229744264,0.146475735,0.07814565,0.032378714,0.908840616,0.800848556,0.926606595,0.558799857,0.907702758,0.405108891,0.744691844,0.415206886,EMIS,5299
4296,0.108997873,0.487962068,0.005929406,0.084911347,0.081719807,0.127545472,0.215429132,0.253459223,0.159080178,0.055342437,0.022512404,0.851574139,0.893956578,0.978261725,0.480870383,0.867755775,0.482399965,0.758182398,0.521733292,EMIS,5291
4297,0.074149154,0.492069033,0.006422894,0.088058942,0.128923626,0.177344794,0.149129178,0.199315043,0.132219592,0.082915534,0.042093291,0.81297549,0.736493781,0.908042414,0.606371701,0.896758615,0.521909895,0.53080899,0.374640989,EMIS,28950
4298,0.107220769,0.484011717,0.01512989,0.06070265,0.218829673,0.09335454,0.200242059,0.258073559,0.1226415,0.04000895,0.00614707,0.773332357,0.798033076,0.85049475,0.548359053,0.854726247,0.441791753,0.407785586,0.413128275,TPP,4540
4299,0.303867173,0.4480831,0.034349329,0.071483406,0.098440041,0.267544914,0.247674379,0.178595914,0.087165825,0.049095521,0,0.468741832,0.843130575,0.636092138,0.395470875,0.842644882,0.687521145,0.381486855,0.684997169,TPP,13140
4300,0.238161533,0.530680043,0.010553452,0.160338922,0.103162547,0.08462561,0.247471338,0.162673255,0.103812205,0.093712365,0.044203758,0.753862002,0.817855683,0.722144744,0.478482707,0.82808562,0.638141501,0.812252162,0.510807344,EMIS,8864
4301,0.144200245,0.431476747,0,0.017725616,0.066008753,0.168450151,0.267720144,0.179623222,0.187673241,0.078090021,0.034708852,0.962397195,0.902327141,0.933610622,0.587274215,0.905089102,0.481894127,0.596415462,0.515119961,EMIS,7946
4302,0.102775884,0.501834326,0.030085693,0.12710503,0.225885008,0.240283617,0.203850022,0.10963634,0.060535218,0.028088762,-98,0.342093715,0.557887126,0.425507627,0.467685034,0.817246145,0.528095595,0.185971653,0.498265575,EMIS,8250
4303,0.038185052,0.513980879,0.058127569,0.166915991,0.216727229,0.267503055,0.17811187,0.108638311,0.042957622,0.014110997,0.005034924,0.626821904,0.72896498,0.371468852,0.426708657,0.846556903,0.574417287,0.359699825,0.257690755,TPP,7686
4304,0.275989686,0.494661144,0.058849073,0.108030563,0.173472722,0.276154579,0.206196074,0.135438562,0.072862765,0.017777307,0.010067428,0.509095386,0.789340177,0.672940936,0.38825617,0.81006423,0.440215132,0.290235571,0.666853311,TPP,10778
4305,0.069524866,0.475882352,0,0.068503537,0.161938247,0.181123305,0.215890936,0.150323896,0.119122019,0.073410234,0.029687826,0.874578772,0.712390929,0.874151895,0.445478443,0.900685654,0.578926027,0.2653488,0.265342377,TPP,7565
4306,0.065641031,0.428028252,0,0.094501708,0.04718354,0.169045564,0.208178884,0.207750944,0.145405645,0.093447907,0.034485808,0.968296003,0.842983044,0.923054028,0.47577523,0.851526685,0.517526084,0.656198406,0.275849308,TPP,3582
4307,0.18175768,0.443389439,0.006605833,0.028420593,0.10355565,0.213008964,0.239224973,0.218408406,0.096998483,0.065673808,0.034709124,0.62243891,0.836625538,0.738361984,0.381806999,0.908250798,0.411946351,0.526145059,0.383750614,EMIS,5736
4308,0.175718757,0.48303464,-98,0.073906466,0.161106162,0.314184446,0.237489618,0.119882758,0.067659262,0.025771288,0,0.947739742,0.96392917,0.625445156,0.404183592,0.739460994,0.484360508,0.755142551,0.604691944,TPP,14712
4309,0.153611316,0.470749922,0.027660436,0.105287541,0.192573511,0.262795061,0.253862041,0.093211807,0.049199938,0.024818374,0.018251727,0.390199366,0.762224201,0.588165334,0.387411623,0.810343211,0.655059516,0.284494737,0.600659436,TPP,14286
4310,0.089958712,0.499816069,0.059878485,0.148304834,0.12832515,0.176401838,0.214375811,0.159945647,0.086637449,0.052786102,0.033223169,0.398342563,0.792923984,0.817983941,0.58602699,0.835348457,0.680242348,0.110485124,0.33423316,TPP,48971
4311,0.013690277,0.582038164,0.030464592,0.086566828,0.261473561,0.082198755,0.22927707,0.142014034,0.104495752,0.077161731,0.016812267,0.365274805,0.827055413,0.754705619,0.490779403,0.825741204,0.693956004,0.357107683,0.273457301,TPP,8948
4312,0.103086267,0.499805645,0.046686057,0.083757852,0.218835428,0.135539288,0.208419494,0.179450896,0.086277534,0.055331341,0.032388168,0.237908388,0.69482057,0.702811637,0.527688612,0.851465039,0.684507307,0.200900261,0.318959878,EMIS,13332
4313,0.18680991,0.516196213,0.037088331,0.041718854,0.174186411,0.20325083,0.219217247,0.160921992,0.110126699,0.055664102,0.034913865,0.557357028,0.765358008,0.869759542,0.692608094,0.887141742,0.634492545,0.453732905,0.565774351,TPP,10544
4314,0.466250903,0.398684562,0.005397274,0.049811526,0.161834838,0.218332948,0.211861462,0.127479568,0.157178034,0.057007781,0.016493843,0.303308534,0.750686969,0.849772958,0.539708435,0.963310131,0.56179623,0.377531103,0.72467616,EMIS,12468
4315,0.059635374,0.541907647,0,0.033823384,0.131934346,0.209312523,0.155089679,0.161365571,0.162108387,0.109497811,0.036868299,0.270511677,0.685809504,0.935418039,0.559345954,0.861827204,0.505196166,0.250972822,0.271367735,TPP,8827
4316,0.110407517,0.521743188,0.020350484,0.188049566,0.133110816,0.088855266,0.147256963,0.160931994,0.158468993,0.093514993,0.029811409,0.388391059,0.793056738,0.92619068,0.503284317,0.827598219,0.513429309,0.375130625,0.54038584,TPP,12060
4317,0.05963045,0.514065502,0.034716079,0.065986141,0.106553487,0.236481812,0.220950463,0.16472967,0.131889101,0.067096706,0.006312621,0.606452163,0.827463586,0.775279876,0.423888303,0.843449036,0.504440438,0.238594711,0.378643559,TPP,18091
4318,0.115766272,0.521973183,0.041167447,0.099062317,0.13352373,0.197494224,0.157365012,0.188537611,0.115542692,0.078375404,0.030099011,0.49443046,0.741591449,0.791063509,0.648609907,0.832857229,0.596408019,0.199101285,0.303158776,EMIS,12005
4319,0.29718654,0.464530465,0.005461097,0.060995937,0.144003944,0.255814221,0.138154735,0.196884807,0.12602309,0.050685183,0.027438082,0.724339403,0.79052544,0.707149811,0.541370031,0.8240535,0.581368585,0.269206706,0.742917821,TPP,11715
